id,price,carat,floored_carat,price_per_carat,cut,color,clarity
9919510,9050,1.32,1,6856,Super Ideal,G,VS2
9859655,9050,1.02,1,8873,Super Ideal,G,IF
9830367,9050,1.51,1,5993,Very Good,G,SI1
10089699,9050,1.01,1,8960,Super Ideal,E,VVS2
10079900,9060,1.09,1,8312,Super Ideal,F,VVS2
10036988,9060,1.25,1,7248,Super Ideal,D,SI1
10064045,9060,1,1,9060,Super Ideal,D,VS2
10017124,9060,1.01,1,8970,Super Ideal,G,VVS1
10078757,9070,1.01,1,8980,Super Ideal,E,VVS1
10005991,9070,1.23,1,7374,Super Ideal,G,VS1
9860259,9080,1.03,1,8816,Super Ideal,G,IF
10081854,9080,1.5,1,6053,Super Ideal,I,SI1
10087105,9080,1.03,1,8816,Super Ideal,F,VVS1
9860408,9080,1.03,1,8816,Super Ideal,G,IF
9912646,9080,1.31,1,6931,Super Ideal,G,VS2
10087548,9080,1.5,1,6053,Super Ideal,I,SI1
9930859,9080,1.5,1,6053,Very Good,I,VVS1
9960597,9080,1.02,1,8902,Super Ideal,E,VVS1
10064703,9080,1.4,1,6486,Super Ideal,G,SI1
9974524,9080,1.03,1,8816,Super Ideal,G,VVS1
10052758,9080,1.03,1,8816,Super Ideal,G,VVS1
9966341,9090,1.01,1,9000,Super Ideal,G,IF
9879414,9090,1,1,9090,Super Ideal,F,VVS2
9975434,9090,1.01,1,9000,Super Ideal,F,VS1
9960666,9100,1.03,1,8835,Super Ideal,G,IF
10077337,9100,1.17,1,7778,Super Ideal,E,VVS1
9960676,9100,1.03,1,8835,Super Ideal,G,IF
10089721,9100,1.79,1,5084,Super Ideal,I,SI2
10090493,9110,1.5,1,6073,Very Good,H,VS1
9152288,9110,1.12,1,8134,Super Ideal,E,VS1
9840646,9110,1.01,1,9020,Very Good,D,VS1
10014911,9110,1.17,1,7786,Super Ideal,E,VS2
10077630,9110,1.2,1,7592,Super Ideal,D,VVS2
9209437,9110,1.12,1,8134,Super Ideal,E,VS1
9969439,9110,1.3,1,7008,Super Ideal,E,SI1
10080760,9110,1.03,1,8845,Super Ideal,F,VVS1
10029946,9120,1,1,9120,Super Ideal,F,VS1
9898757,9120,1,1,9120,Super Ideal,F,VVS2
10005542,9120,1.02,1,8941,Super Ideal,F,IF
10081842,9120,1,1,9120,Super Ideal,F,VS1
9991729,9120,1.5,1,6080,Super Ideal,I,SI2
10021471,9120,1.35,1,6756,Super Ideal,H,VVS1
9968072,9120,1.5,1,6080,Very Good,F,SI1
10012582,9120,1.6,1,5700,Super Ideal,I,SI2
10041546,9120,1.3,1,7015,Super Ideal,H,VVS2
9955268,9120,1.01,1,9030,Super Ideal,F,VS1
10052991,9120,1.51,1,6040,Super Ideal,H,SI2
10014268,9130,1.34,1,6813,Super Ideal,H,VS1
9674668,9130,1.5,1,6087,Very Good,I,VVS2
9664209,9130,1.5,1,6087,Very Good,I,VVS1
9916736,9130,1.3,1,7023,Super Ideal,H,VVS2
10028790,9130,1.02,1,8951,Super Ideal,G,VVS1
9920684,9130,1.03,1,8864,Super Ideal,G,IF
9920734,9130,1.03,1,8864,Super Ideal,G,IF
10089784,9130,1.01,1,9040,Super Ideal,D,VS1
10077665,9140,1,1,9140,Super Ideal,F,VVS2
9809437,9150,1.02,1,8971,Super Ideal,G,IF
10020586,9150,1.01,1,9059,Super Ideal,F,VS1
9979360,9150,1,1,9150,Super Ideal,D,VS2
10090389,9150,1.51,1,6060,Super Ideal,I,VVS1
9990114,9150,1.01,1,9059,Super Ideal,F,VS1
10014686,9160,1.51,1,6066,Very Good,I,IF
10016814,9160,1.01,1,9069,Super Ideal,F,VS1
10080525,9160,1.51,1,6066,Super Ideal,I,SI2
10051310,9160,1.21,1,7570,Super Ideal,E,VS2
9566801,9170,1.31,1,7000,Super Ideal,E,SI1
9651480,9170,1.1,1,8336,Super Ideal,E,VVS1
9973524,9170,1,1,9170,Very Good,F,IF
10078692,9170,1.58,1,5804,Super Ideal,I,VS2
9920903,9170,1.4,1,6550,Super Ideal,H,VS2
9991191,9170,1,1,9170,Ideal,E,VVS2
9930554,9180,1.32,1,6955,Super Ideal,D,SI1
10079823,9180,1,1,9180,Ideal,D,VS1
9974117,9180,1.01,1,9089,Super Ideal,F,VS1
10064139,9180,1,1,9180,Super Ideal,F,VS1
10080690,9180,1.01,1,9089,Super Ideal,E,VS2
9972434,9180,1.4,1,6557,Super Ideal,D,SI2
10080621,9190,1.01,1,9099,Super Ideal,E,VVS1
10018748,9190,1,1,9190,Super Ideal,D,VS2
9670808,9190,1.53,1,6007,Super Ideal,J,IF
10069601,9190,1.14,1,8061,Super Ideal,D,VS1
10074611,9190,1,1,9190,Super Ideal,D,VS2
10074547,9190,1,1,9190,Super Ideal,D,VS2
10018179,9190,1.09,1,8431,Super Ideal,G,VVS2
9932775,9200,1,1,9200,Super Ideal,D,VS2
9832732,9200,1.03,1,8932,Super Ideal,G,IF
10022972,9200,1.5,1,6133,Super Ideal,I,SI2
9998514,9210,0.91,0,10121,Super Ideal,D,IF
10090362,9210,1.04,1,8856,Super Ideal,F,VS1
10051742,9210,1.61,1,5720,Super Ideal,G,SI2
9664040,9220,1.5,1,6147,Very Good,I,IF
9921238,9220,1.2,1,7683,Super Ideal,D,VS1
9830260,9220,1.51,1,6106,Very Good,F,SI1
10076797,9230,1.51,1,6113,Super Ideal,F,SI1
10012482,9230,1.6,1,5769,Super Ideal,H,SI2
10021111,9230,1,1,9230,Super Ideal,F,VS1
10020564,9230,1.8,1,5128,Super Ideal,J,SI2
10077654,9230,0.97,0,9515,Super Ideal,E,FL
10020872,9230,1.4,1,6593,Super Ideal,G,SI1
10062638,9240,1.5,1,6160,Super Ideal,G,SI2
9922104,9240,1.01,1,9149,Super Ideal,F,VS1
10077289,9240,0.86,0,10744,Super Ideal,D,FL
10092096,9240,1.1,1,8400,Super Ideal,D,VS2
9955388,9240,1.06,1,8717,Super Ideal,F,VVS2
9985114,9240,0.86,0,10744,Super Ideal,D,FL
10072801,9240,1.7,1,5435,Super Ideal,I,SI2
10090317,9250,1.4,1,6607,Super Ideal,G,SI1
9969624,9250,1,1,9250,Super Ideal,F,VS1
9979726,9250,1,1,9250,Super Ideal,D,VS2
10006122,9260,1.34,1,6910,Super Ideal,H,VS1
9970178,9260,1.01,1,9168,Super Ideal,F,VS1
10089370,9260,1.51,1,6132,Super Ideal,I,SI2
10087935,9260,1.6,1,5788,Super Ideal,H,SI2
9956997,9270,1.5,1,6180,Super Ideal,H,SI1
10079998,9270,1.01,1,9178,Super Ideal,D,VS2
10075247,9270,1.02,1,9088,Super Ideal,G,VVS1
10052555,9270,1.5,1,6180,Super Ideal,E,SI2
10078612,9270,1.15,1,8061,Super Ideal,F,VVS1
10074707,9270,1.51,1,6139,Super Ideal,I,VS1
10054774,9270,1.6,1,5794,Super Ideal,I,SI2
10028675,9270,1.18,1,7856,Super Ideal,F,VS2
10079508,9280,1.12,1,8286,Super Ideal,G,VS1
9973124,9280,1.01,1,9188,Super Ideal,F,VS1
10027801,9280,1.09,1,8514,Super Ideal,E,VVS1
10000208,9280,1,1,9280,Very Good,D,VVS1
10051607,9280,1.21,1,7669,Super Ideal,G,VS1
10027951,9290,1.04,1,8933,Super Ideal,E,VVS2
9664165,9290,1.5,1,6193,Very Good,I,VVS1
9829399,9290,1.51,1,6152,Super Ideal,D,SI2
10027850,9290,1.03,1,9019,Super Ideal,F,IF
10080069,9300,1,1,9300,Very Good,D,VS1
9974595,9300,1.01,1,9208,Super Ideal,F,VS1
10051851,9300,1.5,1,6200,Super Ideal,I,SI1
9972667,9300,1.01,1,9208,Super Ideal,F,VS1
10079568,9310,1.6,1,5819,Super Ideal,I,SI2
9801902,9310,1.21,1,7694,Super Ideal,G,VS1
9834836,9310,1.05,1,8867,Super Ideal,D,VVS2
10028681,9310,1.01,1,9218,Super Ideal,F,VS1
9979463,9320,1.01,1,9228,Super Ideal,F,VS1
9588335,9320,1.25,1,7456,Super Ideal,H,VS2
10052708,9320,1.5,1,6213,Super Ideal,I,SI2
9860444,9330,1.51,1,6179,Very Good,I,VVS1
10077691,9330,1.12,1,8330,Super Ideal,E,VVS1
9955238,9330,1.28,1,7289,Super Ideal,H,VVS1
10006009,9330,1,1,9330,Super Ideal,F,VVS2
10070254,9330,1.05,1,8886,Super Ideal,D,VVS2
10020735,9330,1.4,1,6664,Super Ideal,E,SI2
9664102,9330,1.51,1,6179,Very Good,I,VVS2
10080124,9340,1,1,9340,Super Ideal,F,VS1
10027747,9340,1,1,9340,Super Ideal,F,VS1
10081133,9340,1.13,1,8265,Super Ideal,F,VS2
10024703,9340,1,1,9340,Super Ideal,F,VS1
10079739,9340,1,1,9340,Super Ideal,F,VS1
10021969,9340,1,1,9340,Super Ideal,F,VS1
10030686,9340,1,1,9340,Super Ideal,F,VS1
10011048,9340,1,1,9340,Super Ideal,F,VS1
9928643,9350,1.2,1,7792,Super Ideal,G,VS1
10077373,9360,1.09,1,8587,Super Ideal,G,VVS1
9968722,9360,1.79,1,5229,Super Ideal,J,SI1
10028966,9360,1.01,1,9267,Super Ideal,D,VS2
10030816,9360,1.01,1,9267,Super Ideal,D,VS2
9917189,9360,1.51,1,6199,Super Ideal,G,SI1
9914632,9360,1.3,1,7200,Super Ideal,F,VS2
9991079,9360,1.01,1,9267,Super Ideal,F,VS1
10064940,9370,1.01,1,9277,Super Ideal,F,VS1
10041336,9370,1.2,1,7808,Super Ideal,D,VS1
10080317,9370,1.03,1,9097,Super Ideal,F,VVS1
10064936,9370,1.01,1,9277,Super Ideal,F,VS1
9799901,9370,1.2,1,7808,Super Ideal,F,VS2
10077487,9380,1.09,1,8606,Super Ideal,G,IF
10011364,9380,1,1,9380,Super Ideal,F,VS1
9955328,9380,1.6,1,5863,Super Ideal,I,SI1
9664185,9380,1.3,1,7215,Super Ideal,F,VS2
9923509,9380,1,1,9380,Super Ideal,F,VVS2
9996635,9390,1.8,1,5217,Super Ideal,J,SI2
9916755,9390,1.2,1,7825,Super Ideal,G,VVS2
10089223,9390,1.4,1,6707,Super Ideal,G,VS2
10092063,9390,1.35,1,6956,Super Ideal,G,VS2
10014589,9390,1.02,1,9206,Super Ideal,D,VS1
10080019,9390,1.33,1,7060,Super Ideal,H,VVS2
10064839,9390,1.31,1,7168,Super Ideal,H,VVS2
10016491,9390,1.19,1,7891,Super Ideal,F,VS2
9998649,9390,0.9,0,10433,Super Ideal,D,IF
10051561,9400,1.03,1,9126,Super Ideal,G,FL
10083365,9400,2.01,2,4677,Good,J,SI2
10017231,9400,1.51,1,6225,Super Ideal,G,SI2
10089127,9410,1,1,9410,Super Ideal,D,VS2
10026739,9410,1.58,1,5956,Super Ideal,J,VS1
10088228,9410,1,1,9410,Super Ideal,D,VS2
10045164,9410,1.41,1,6674,Super Ideal,F,VS2
9835841,9410,1.03,1,9136,Super Ideal,E,VVS1
10026683,9410,1.02,1,9225,Super Ideal,E,VVS2
10081185,9410,1,1,9410,Super Ideal,D,VS2
9868037,9410,1,1,9410,Super Ideal,F,VVS2
10077579,9410,1,1,9410,Super Ideal,D,VVS1
9996746,9420,1.05,1,8971,Super Ideal,F,VVS2
10052212,9420,1.79,1,5263,Super Ideal,J,SI2
10081563,9420,1.06,1,8887,Super Ideal,G,VVS1
9966611,9420,1.5,1,6280,Very Good,H,SI1
10077228,9420,1.08,1,8722,Super Ideal,D,VVS1
10012918,9420,1.01,1,9327,Super Ideal,F,VS1
10078677,9420,1.03,1,9146,Super Ideal,F,VVS2
10064233,9430,1.05,1,8981,Super Ideal,F,VS1
10080837,9430,1.17,1,8060,Super Ideal,G,VS1
10022142,9430,1.01,1,9337,Super Ideal,D,VS2
9857190,9430,1.24,1,7605,Super Ideal,G,IF
9933934,9440,1,1,9440,Super Ideal,G,IF
10078441,9440,1.15,1,8209,Super Ideal,F,VS2
9960642,9440,1.09,1,8661,Super Ideal,D,VVS1
10028410,9450,1.08,1,8750,Super Ideal,G,IF
10020733,9450,1.02,1,9265,Super Ideal,F,VS1
10071261,9450,1.5,1,6300,Very Good,H,VS2
10077679,9450,1.02,1,9265,Super Ideal,F,VVS2
10011505,9450,1.75,1,5400,Super Ideal,J,SI2
10021659,9450,1.01,1,9356,Super Ideal,E,VS1
10089195,9450,1.5,1,6300,Super Ideal,H,SI2
9805297,9460,1.4,1,6757,Super Ideal,H,VS1
9992811,9460,1.01,1,9366,Super Ideal,F,VS1
10026661,9460,1.04,1,9096,Super Ideal,F,VVS2
10056249,9460,1.4,1,6757,Super Ideal,H,VS2
10092055,9460,1.09,1,8679,Super Ideal,G,IF
10023761,9460,1,1,9460,Super Ideal,G,IF
10070697,9470,1.42,1,6669,Super Ideal,H,SI1
10001447,9470,1,1,9470,Super Ideal,E,VVS2
9859597,9470,1.5,1,6313,Ideal,I,VVS2
10073906,9470,1.29,1,7341,Super Ideal,D,SI1
10087569,9470,1.86,1,5091,Super Ideal,I,SI2
10041677,9470,1.07,1,8850,Super Ideal,G,IF
9974146,9480,1.29,1,7349,Super Ideal,G,VS2
9920804,9480,1.51,1,6278,Very Good,I,IF
10090278,9480,1.06,1,8943,Super Ideal,F,VS1
10078329,9480,1.02,1,9294,Super Ideal,E,VVS1
9129541,9480,1.42,1,6676,Super Ideal,H,SI1
10081650,9480,1.51,1,6278,Super Ideal,I,SI2
10051876,9490,1.4,1,6779,Super Ideal,E,SI2
10080062,9490,1.01,1,9396,Very Good,D,VVS2
9826737,9490,1.4,1,6779,Super Ideal,H,VS1
9860419,9490,1.56,1,6083,Super Ideal,J,VVS1
9932324,9490,1.03,1,9214,Super Ideal,G,IF
10051865,9500,1,1,9500,Super Ideal,E,VS1
9908468,9500,1,1,9500,Super Ideal,E,VS1
9992693,9500,1,1,9500,Super Ideal,E,VS1
9863869,9500,1,1,9500,Good,D,IF
10077709,9510,1,1,9510,Super Ideal,E,VVS2
10080448,9510,0.91,0,10451,Super Ideal,D,IF
10037601,9520,1.07,1,8897,Super Ideal,G,IF
10090149,9520,2.01,2,4736,Ideal,J,SI2
9709561,9520,1.23,1,7740,Super Ideal,E,VS2
10069499,9520,1.8,1,5289,Super Ideal,J,SI1
10020384,9520,1.05,1,9067,Super Ideal,G,VVS1
9988783,9520,1.62,1,5877,Super Ideal,F,SI2
9971718,9520,1,1,9520,Super Ideal,E,VVS2
10023746,9520,1.09,1,8734,Super Ideal,G,IF
9883746,9530,1.5,1,6353,Super Ideal,I,VS2
10011391,9530,1.01,1,9436,Super Ideal,F,VS1
10012315,9530,1.5,1,6353,Super Ideal,I,SI1
9935964,9530,1.5,1,6353,Super Ideal,I,VS2
10020391,9540,1.03,1,9262,Super Ideal,F,VS1
10075343,9540,1.4,1,6814,Super Ideal,H,VVS2
10078852,9540,1.26,1,7571,Super Ideal,F,VS2
10073837,9540,1.18,1,8085,Super Ideal,G,VVS2
10084649,9540,1.5,1,6360,Very Good,H,SI1
10011853,9540,1,1,9540,Super Ideal,E,VS1
10092123,9540,1.1,1,8673,Super Ideal,E,VS1
10020514,9540,1.03,1,9262,Super Ideal,F,VS1
9864288,9540,1.02,1,9353,Super Ideal,F,VVS2
9913928,9540,1.01,1,9446,Super Ideal,G,IF
10079756,9550,1.52,1,6283,Super Ideal,G,SI2
10065028,9550,1.03,1,9272,Super Ideal,D,VVS2
10065123,9550,1.4,1,6821,Super Ideal,H,VS2
10073483,9550,1,1,9550,Super Ideal,F,VS1
9998254,9570,1.51,1,6338,Super Ideal,I,VS1
10052664,9570,1.5,1,6380,Super Ideal,F,SI2
9954794,9570,1.5,1,6380,Ideal,G,SI1
9932644,9580,1,1,9580,Super Ideal,E,VS1
10024556,9580,1,1,9580,Super Ideal,E,VS1
10070789,9590,1.51,1,6351,Super Ideal,E,SI2
10070414,9590,1,1,9590,Super Ideal,E,VS1
9828209,9600,1.34,1,7164,Super Ideal,G,VS1
10018129,9600,1.04,1,9231,Super Ideal,E,VS1
10077507,9600,1.02,1,9412,Super Ideal,F,VVS2
10020434,9600,1.2,1,8000,Super Ideal,G,VS1
10018876,9600,1.12,1,8571,Super Ideal,E,VS2
9935755,9600,1.02,1,9412,Super Ideal,F,VVS2
9925138,9600,1.2,1,8000,Super Ideal,G,VVS1
9938501,9610,1.21,1,7942,Super Ideal,G,VVS2
10012278,9610,1.2,1,8008,Super Ideal,E,VS2
10023742,9610,1,1,9610,Super Ideal,F,VVS2
9969875,9630,1.02,1,9441,Super Ideal,F,VVS2
10089166,9630,1.12,1,8598,Super Ideal,E,VS2
10080297,9630,1,1,9630,Super Ideal,D,VS2
10088240,9630,1.53,1,6294,Super Ideal,H,VS1
9865595,9630,1,1,9630,Super Ideal,F,VVS1
10069808,9630,1.55,1,6213,Super Ideal,G,SI2
10074788,9630,1.01,1,9535,Super Ideal,D,VS1
10073824,9630,1.01,1,9535,Super Ideal,D,VS1
10088485,11140,1.5,1,7427,Good,G,VS2
10080674,9640,1.01,1,9545,Super Ideal,F,VS1
9588132,9640,1.2,1,8033,Super Ideal,F,VS2
10021065,9640,1,1,9640,Super Ideal,F,VVS2
9972780,9640,1.5,1,6427,Super Ideal,I,SI1
10028078,9650,1.01,1,9554,Super Ideal,E,VS1
10052861,9650,1.5,1,6433,Super Ideal,I,SI1
10011306,9650,1.01,1,9554,Super Ideal,E,VS1
10020944,9650,1.5,1,6433,Super Ideal,I,VS2
10089252,9650,1.15,1,8391,Super Ideal,G,VVS1
10052039,9650,1.79,1,5391,Super Ideal,J,SI2
10075125,9660,1.03,1,9379,Super Ideal,D,VS2
10011460,9660,1.01,1,9564,Super Ideal,F,VVS2
10064175,9660,1.51,1,6397,Super Ideal,G,SI2
10079865,9660,1.5,1,6440,Super Ideal,F,SI2
9943687,9660,1.01,1,9564,Super Ideal,G,IF
10006252,9660,1.01,1,9564,Super Ideal,E,VVS2
10061032,9670,1,1,9670,Super Ideal,F,VVS2
10081402,9670,1.5,1,6447,Super Ideal,G,SI2
10088490,9670,1.5,1,6447,Very Good,G,VS2
9808019,9670,1.3,1,7438,Super Ideal,F,VS2
10088596,9670,1.5,1,6447,Very Good,G,VS2
9916682,9670,1.08,1,8954,Super Ideal,F,VVS2
10022708,9670,1.01,1,9574,Super Ideal,E,VS1
9892155,9680,1,1,9680,Super Ideal,D,VVS1
9974688,9680,0.9,0,10756,Super Ideal,D,IF
9969562,9690,1.01,1,9594,Super Ideal,E,VS1
10088802,9690,1.7,1,5700,Super Ideal,I,SI2
9997930,9690,1.51,1,6417,Super Ideal,I,VS1
9991676,9700,1.01,1,9604,Super Ideal,E,VS1
9998014,9700,1.01,1,9604,Super Ideal,E,VS1
10043291,9700,1.4,1,6929,Super Ideal,E,VS2
10075294,9700,1.03,1,9417,Super Ideal,F,VS1
9960559,9700,1.02,1,9510,Super Ideal,E,VVS2
10016819,9700,1.5,1,6467,Super Ideal,F,SI2
10017795,9700,1,1,9700,Super Ideal,E,VS1
10025024,9710,1.5,1,6473,Very Good,H,VS2
10020544,9710,1.05,1,9248,Super Ideal,F,VS1
10080710,9720,1.51,1,6437,Super Ideal,F,SI2
10010104,9730,1.7,1,5724,Super Ideal,J,VS1
10030799,9730,1,1,9730,Super Ideal,F,VVS2
10081332,9730,1.02,1,9539,Super Ideal,F,VS1
10092102,9730,1,1,9730,Super Ideal,D,VS1
9954355,9740,1.1,1,8855,Super Ideal,F,VVS2
10081460,9740,1.1,1,8855,Super Ideal,G,VVS1
10083280,9750,1.5,1,6500,Very Good,H,VVS2
9897771,9750,1.7,1,5735,Super Ideal,I,SI2
10073097,9750,1.06,1,9198,Super Ideal,G,IF
10020368,9750,1.01,1,9653,Super Ideal,E,VS1
10064937,9760,1,1,9760,Super Ideal,F,VVS2
10074205,9760,1,1,9760,Super Ideal,F,VVS2
10077711,9780,1.2,1,8150,Super Ideal,F,VS1
9860402,9780,1.3,1,7523,Super Ideal,F,VS2
10080689,9790,1.5,1,6527,Super Ideal,F,SI2
10020674,9790,1.06,1,9236,Super Ideal,F,VS1
10067435,9790,1.39,1,7043,Super Ideal,H,IF
10021926,9790,1.61,1,6081,Super Ideal,I,SI2
10051323,9800,1.13,1,8673,Super Ideal,F,VVS2
10052527,9800,1.8,1,5444,Super Ideal,J,SI2
10078607,9800,1.01,1,9703,Super Ideal,F,IF
9960685,9800,1.03,1,9515,Super Ideal,E,VVS2
9647510,9800,2,2,4900,Good,J,SI1
10039371,9800,1.04,1,9423,Very Good,D,IF
10092043,9810,1.7,1,5771,Super Ideal,G,SI2
10074432,9810,1.03,1,9524,Super Ideal,F,VS1
9803425,9810,1.04,1,9433,Super Ideal,E,VS1
9829019,9820,1.31,1,7496,Super Ideal,G,VVS2
10076857,9820,1.4,1,7014,Super Ideal,H,VS2
10010102,9820,1.51,1,6503,Super Ideal,I,VS1
10022883,9820,1.01,1,9723,Super Ideal,F,VVS2
10021537,9820,1.01,1,9723,Super Ideal,F,VVS2
10012396,9830,1.2,1,8192,Super Ideal,G,VVS2
10069797,9830,1.51,1,6510,Super Ideal,H,SI2
10013614,9830,1.06,1,9274,Super Ideal,E,VVS2
10072386,9830,1.02,1,9637,Super Ideal,F,IF
10088477,9830,1.2,1,8192,Super Ideal,G,VVS2
10014303,9830,1.05,1,9362,Super Ideal,E,VVS2
10081488,9840,1,1,9840,Super Ideal,E,VS1
10023498,9840,1.01,1,9743,Super Ideal,F,VVS2
10017049,9840,1.5,1,6560,Super Ideal,G,SI2
10000215,9840,1.5,1,6560,Super Ideal,I,VVS1
9955322,9840,1.4,1,7029,Super Ideal,F,SI1
10015846,9850,1.3,1,7577,Super Ideal,E,VS2
9531906,9850,1.01,1,9752,Super Ideal,D,VVS1
10024754,9850,1.3,1,7577,Super Ideal,H,IF
9954470,9850,1.37,1,7190,Super Ideal,G,VS1
10073689,9860,1.15,1,8574,Super Ideal,E,VVS1
10024007,9860,1.2,1,8217,Super Ideal,F,VS1
10092122,9860,1.3,1,7585,Super Ideal,D,VS1
9912507,9860,1.22,1,8082,Super Ideal,G,VVS2
10029166,9860,1.6,1,6163,Super Ideal,I,SI2
10081522,9870,1.03,1,9583,Super Ideal,E,VS1
10013008,9870,1.02,1,9676,Super Ideal,E,VS1
9978768,9870,1.4,1,7050,Super Ideal,H,VVS1
10020529,9870,1.03,1,9583,Super Ideal,E,VS1
10071217,9880,1.51,1,6543,Good,H,VVS1
9960616,9880,1.07,1,9234,Super Ideal,E,VVS2
10089091,9880,1.5,1,6587,Super Ideal,G,SI2
10016920,9880,1.01,1,9782,Super Ideal,F,VVS2
10078637,9880,1.51,1,6543,Super Ideal,J,IF
10081136,9880,1,1,9880,Super Ideal,D,VVS1
10080117,9890,1.5,1,6593,Super Ideal,H,SI2
9930509,9890,1.4,1,7064,Super Ideal,H,VS1
10052642,9890,1.5,1,6593,Super Ideal,E,SI2
9982610,9890,1.01,1,9792,Very Good,E,IF
10014840,9900,1.3,1,7615,Super Ideal,F,VS2
10023994,9910,1,1,9910,Super Ideal,E,VVS1
10006204,9910,1,1,9910,Super Ideal,F,IF
10019786,9910,1.41,1,7028,Super Ideal,H,VS1
9915240,9910,1.58,1,6272,Super Ideal,D,SI2
9297336,9920,1.13,1,8779,Super Ideal,F,VVS1
10092094,9920,1.03,1,9631,Super Ideal,E,VVS2
10049418,9930,1.16,1,8560,Super Ideal,G,VVS1
9969745,9930,1.51,1,6576,Super Ideal,I,SI1
10047957,11140,1.5,1,7427,Ideal,D,SI1
10089436,9930,1.01,1,9832,Super Ideal,E,VS1
10020259,9930,1.09,1,9110,Super Ideal,F,VVS2
10088846,9940,1.37,1,7255,Super Ideal,H,VVS2
10011699,9940,1.52,1,6539,Super Ideal,D,SI2
10080615,9940,1.09,1,9119,Super Ideal,D,VS2
10052367,9940,1.51,1,6583,Super Ideal,I,SI1
9957709,9940,1,1,9940,Super Ideal,F,VVS1
9960645,9950,1.01,1,9851,Super Ideal,D,VS1
9860325,9950,1.51,1,6589,Very Good,H,VS2
9979654,9950,1.01,1,9851,Super Ideal,F,VVS2
10077707,9950,1.4,1,7107,Super Ideal,H,VS1
9955720,9960,1.2,1,8300,Super Ideal,E,VS1
10089571,9960,1,1,9960,Super Ideal,F,VVS1
10056429,9970,1.2,1,8308,Super Ideal,F,VS1
10080201,9970,1.01,1,9871,Ideal,D,VVS2
10020669,9970,1,1,9970,Super Ideal,E,VVS2
10024621,9970,1.29,1,7729,Super Ideal,F,VS2
10065399,9970,1.4,1,7121,Super Ideal,H,VS1
9260560,9970,1.4,1,7121,Super Ideal,H,VVS2
9963321,9980,1.2,1,8317,Super Ideal,F,VS2
9974535,9990,1.03,1,9699,Super Ideal,F,VVS2
10052636,9990,1.6,1,6244,Super Ideal,G,SI2
9932310,9990,1.56,1,6404,Super Ideal,I,SI1
10078646,9990,1,1,9990,Super Ideal,D,VS1
10092101,10000,1.03,1,9709,Super Ideal,D,VS1
9428924,10000,1.75,1,5714,Super Ideal,E,SI2
10064874,10000,1.01,1,9901,Super Ideal,E,VS1
9979430,10000,1.03,1,9709,Super Ideal,E,VS1
10075311,10000,1.5,1,6667,Super Ideal,I,VS2
9978875,10000,1.18,1,8475,Super Ideal,G,IF
10010115,10000,1.7,1,5882,Super Ideal,J,VVS2
9908350,10010,1,1,10010,Super Ideal,E,VVS2
10029091,10010,1.03,1,9718,Super Ideal,F,VVS2
9990500,10010,1.41,1,7099,Super Ideal,H,VS1
10090291,10010,1.16,1,8629,Super Ideal,E,VS1
10077441,10010,1.06,1,9443,Super Ideal,E,VVS2
10024421,10010,1.5,1,6673,Super Ideal,I,SI1
10064790,10020,1.03,1,9728,Super Ideal,F,VVS1
9859305,10020,1.51,1,6636,Very Good,G,VS2
10046787,10030,1,1,10030,Super Ideal,E,VVS2
10005839,10040,1,1,10040,Super Ideal,F,IF
10080456,10040,1.7,1,5906,Super Ideal,H,SI2
9924824,10040,1.51,1,6649,Super Ideal,F,SI2
10051841,10040,1.62,1,6198,Super Ideal,I,VS2
10078467,10040,1,1,10040,Super Ideal,D,VS1
10078141,10040,1.01,1,9941,Super Ideal,E,VVS1
9747088,10050,1.57,1,6401,Super Ideal,I,SI1
10065018,10060,1.01,1,9960,Super Ideal,E,VVS2
10077626,10060,1,1,10060,Super Ideal,F,IF
10006105,10070,1,1,10070,Super Ideal,F,IF
10065173,10070,1.03,1,9777,Super Ideal,E,VVS2
9977249,10070,2.02,2,4985,Good,I,SI2
10005873,10070,1.2,1,8392,Super Ideal,F,VS1
10088144,10070,1,1,10070,Super Ideal,E,VS1
10088739,10070,1.7,1,5924,Super Ideal,H,SI2
10088870,10080,1.7,1,5929,Super Ideal,I,SI2
10077436,10080,1.15,1,8765,Super Ideal,E,VVS1
9860224,10080,1.51,1,6675,Super Ideal,I,VVS2
10010107,10090,1.6,1,6306,Super Ideal,I,VS1
10024268,10090,1,1,10090,Super Ideal,E,VVS2
9998932,10100,1.61,1,6273,Super Ideal,J,VS1
10006126,10100,1,1,10100,Super Ideal,F,IF
10088523,10100,1.27,1,7953,Super Ideal,D,VVS2
9847497,10100,1.09,1,9266,Super Ideal,D,VVS1
10077525,10100,1,1,10100,Super Ideal,F,VVS1
9798035,10100,1.12,1,9018,Super Ideal,D,VVS1
10078460,10100,1.02,1,9902,Super Ideal,E,VVS2
9955434,10110,1.4,1,7221,Super Ideal,F,SI1
10078763,10110,1.33,1,7602,Super Ideal,F,VS2
9979922,10110,1.51,1,6695,Super Ideal,I,SI1
10015821,10110,1.5,1,6740,Very Good,H,VVS2
10024483,10110,1,1,10110,Super Ideal,E,VVS2
10000210,10120,1.43,1,7077,Super Ideal,E,SI1
10067971,10120,2.02,2,5010,Super Ideal,J,SI2
10083292,10120,1.5,1,6747,Super Ideal,H,SI1
10075341,10130,1,1,10130,Super Ideal,F,VVS1
